,word,lemma
0,SOMEPLACE,someplac
1,NEW,new
2,AGAIN,again
3,I,I
4,trolling,troll
5,visions,vision
6,The,the
7,fish,fish
8,never,never
9,bite,bite
10,feel,feel
11,kind,kind
12,funny,funni
13,pulling,pull
14,depths,depth
15,considering,consid
16,bends,bend
17,Though,though
18,flashy,flashi
19,colors,color
20,neon,neon
21,always,alway
22,caught,caught
23,fancy,fanci
24,realize,realiz
25,pretty,pretti
26,remains,remain
27,eyes,eye
28,closed,close
29,Life,life
30,everywhere,everywher
31,kaleidoscope,kaleidoscop
32,late,late
33,feeling,feel
34,magic,magic
35,dreams,dream
36,cast,cast
37,neighbors,neighbor
38,happiness,happi
39,found,found
40,simply,simpli
41,happy,happi
42,After,after
43,freedom,freedom
44,freeing,free
45,everyone,everyon
46,else,els
47,Let,let
48,find,find
49,cloud,cloud
50,monsters,monster
51,try,tri
52,break,break
53,power,power
54,alone,alon
55,everybody,everybodi
56,set,set
57,flannel,flannel
58,sheets,sheet
59,sleep,sleep
60,comfortably,comfort
61,night,night
62,We,We
63,ride,ride
64,bikes,bike
65,parallel,parallel
66,paths,path
67,inches,inch
68,climb,climb
69,mountains,mountain
70,weight,weight
71,gravity,graviti
72,tugging,tug
73,boots,boot
74,idea,idea
75,rope,rope
76,hold,hold
77,end,end
78,result,result
79,really,realli
80,ending,end
81,begin,begin
82,case,case
83,think,think
84,arrived,arriv
85,someplace,someplac
86,new,new
