,word,stem
0,Correcting,correct
1,Each,each
2,Other,other
3,On,On
4,second,second
5,call,call
6,seemed,seem
7,clear,clear
8,enough,enough
9,presence,presenc
10,hung,hung
11,us,us
12,heavy,heavi
13,memory,memori
14,began,began
15,correct,correct
16,You,you
17,spoke,spoke
18,stacks,stack
19,poetry,poetri
20,40,40
21,000,000
22,pages,page
23,strong,strong
24,nd,nd
25,I,I
26,know,know
27,Prolific,prolif
28,said,said
29,Committed,commit
30,countered,counter
31,Understood,understood
32,friend,friend
33,Later,later
34,recalling,recal
35,one,one
36,incident,incid
37,another,anoth
38,called,call
39,forgiving,forgiv
40,Accepting,accept
41,reminded,remind
42,It,It
43,took,took
44,charts,chart
45,bring,bring
46,rest,rest
