,word,lemma
0,urlLink,urllink
1,The,the
2,Network,network
3,Is,Is
4,Battlefield,battlefield
5,Perhaps,perhap
6,biggest,biggest
7,potential,potenti
8,problem,problem
9,one,one
10,thoroughly,thoroughli
11,understands,understand
12,might,might
13,happen,happen
14,determined,determin
15,enemy,enemi
16,attacked,attack
17,networks,network
18,To,To
19,date,date
20,military,militari
21,reported,report
22,cyber,cyber
23,attacks,attack
24,occur,occur
25,daily,daili
26,disrupted,disrupt
27,operations,oper
28,innovative,innov
29,opponent,oppon
30,could,could
31,throw,throw
32,countermeasures,countermeasur
33,make,make
34,U,U
35,S,S
36,far,far
37,less,less
38,effective,effect
39,A,A
40,device,devic
41,Russian,russian
42,company,compani
43,designed,design
44,block,block
45,GPS,gp
46,signals,signal
47,radius,radiu
48,thousands,thousand
49,feet,feet
50,tiny,tini
51,box,box
52,sells,sell
53,several,sever
54,thousand,thousand
55,dollars,dollar
56,prices,price
57,vary,vari
58,depending,depend
59,upon,upon
60,availability,avail
61,still,still
62,great,great
63,deal,deal
64,considering,consid
65,linchpin,linchpin
66,network,network
67,centric,centric
68,warfare,warfar
69,strategy,strategi
70,via,via
