,word,lemma
0,Internet,internet
1,Explorer,explor
2,View,view
3,Source,sourc
4,This,thi
5,note,note
6,cast,cast
7,adrift,adrift
8,great,great
9,search,search
10,engine,engin
11,sea,sea
12,message,messag
13,like,like
14,whose,whose
15,Windows,window
16,ME,ME
17,System,system
18,Restore,restor
19,cratered,crater
20,useful,use
21,functions,function
22,right,right
23,click,click
24,menu,menu
25,After,after
26,repair,repair
27,troubles,troubl
28,I,I
29,found,found
30,used,use
31,command,command
32,would,would
33,function,function
34,anything,anyth
35,matter,matter
36,So,So
37,searched,search
38,fix,fix
39,Search,search
40,internet,internet
41,explorer,explor
42,windows,window
43,notepad,notepad
44,view,view
45,source,sourc
46,work,work
47,registry,registri
48,variations,variat
49,theme,theme
50,Microsoft,microsoft
51,Support,support
52,may,may
53,well,well
54,ask,ask
55,cat,cat
56,hell,hell
57,wrong,wrong
58,computer,comput
59,They,they
60,recommend,recommend
61,clear,clear
62,temporary,temporari
63,files,file
64,trouble,troubl
65,If,If
66,works,work
67,whoop,whoop
68,de,de
69,fucking,fuck
70,Other,other
71,results,result
72,get,get
73,boards,board
74,filled,fill
75,users,user
76,asking,ask
77,question,question
78,never,never
79,answer,answer
80,price,price
81,tea,tea
82,China,china
83,Here,here
84,dammit,dammit
85,Edit,edit
86,running,run
87,regedit,regedit
88,see,see
89,following,follow
90,exists,exist
91,probably,probabl
92,must,must
93,add,add
94,Editing,edit
95,tricky,tricki
96,screw,screw
97,take,take
98,NO,NO
99,responsibility,respons
100,You,you
101,want,want
102,make,make
103,backup,backup
104,first,first
105,HKEY_LOCAL_MACHINE,hkey_local_machin
106,Software,softwar
107,Editor,editor
108,Name,name
109,Default,default
110,C,C
111,exe,exe
112,Thats,that
113,The,the
114,comes,come
115,way,way
116,urlLink,urllink
117,Vim,vim
118,Online,onlin
119,free,free
120,vi,vi
121,type,type
122,editor,editor
123,ever,ever
124,complex,complex
125,need,need
126,edit,edit
127,cgi,cgi
128,desktop,desktop
129,shell,shell
130,account,account
131,available,avail
132,Thus,thu
133,endeth,endeth
134,good,good
135,deed,deed
136,today,today
