,word,stem
0,urlLink,urllink
1,Osho,osho
2,Zen,zen
3,Tarot,tarot
4,Moment,moment
5,To,To
6,The,the
7,past,past
8,future,futur
9,yet,yet
10,unnecessarily,unnecessarili
11,moving,move
12,directions,direct
13,exist,exist
14,One,one
15,used,use
16,longer,longer
17,exists,exist
18,one,one
19,even,even
20,started,start
21,right,right
22,person,person
23,lives,live
24,moment,moment
25,whose,whose
26,arrow,arrow
27,directed,direct
28,always,alway
29,wherever,wherev
30,whole,whole
31,consciousness,conscious
32,involved,involv
33,reality,realiti
34,That,that
35,direction,direct
36,Only,onli
37,man,man
38,enter,enter
39,golden,golden
40,gate,gate
41,present,present
42,Here,here
43,And,and
44,ambitious,ambiti
45,accomplishment,accomplish
46,desire,desir
47,achieve,achiev
48,power,power
49,money,money
50,prestige,prestig
51,enlightenment,enlighten
52,ambition,ambit
53,leads,lead
54,non,non
55,remain,remain
56,A,A
57,wants,want
58,think,think
59,see,see
60,Experience,experi
61,come,come
62,experience,experi
63,premeditated,premedit
64,Great,great
65,Master,master
66,Ta,Ta
67,Hui,hui
68,Chapter,chapter
69,37,37
70,Commentary,commentari
71,As,As
72,figure,figur
73,moves,move
74,across,across
75,stones,stone
76,steps,step
77,lightly,lightli
78,seriously,serious
79,time,time
80,absolutely,absolut
81,balanced,balanc
82,alert,alert
83,Behind,behind
84,swirling,swirl
85,ever,ever
86,changing,chang
87,waters,water
88,shapes,shape
89,buildings,build
90,appears,appear
91,city,citi
92,background,background
93,marketplace,marketplac
94,outside,outsid
95,maintaining,maintain
96,balance,balanc
97,able,abl
98,watch,watch
99,This,thi
100,card,card
101,challenges,challeng
102,us,us
103,move,move
104,away,away
105,preoccupations,preoccup
106,spaces,space
107,times,time
108,stay,stay
109,happening,happen
110,Life,life
111,great,great
112,ocean,ocean
113,play,play
114,drop,drop
115,judgments,judgment
116,preferences,prefer
117,attachment,attach
118,details,detail
119,long,long
120,term,term
121,plans,plan
122,Be,Be
123,available,avail
124,comes,come
125,way,way
126,worry,worri
127,stumble,stumbl
128,fall,fall
129,pick,pick
130,dust,dust
131,good,good
132,laugh,laugh
133,carry,carri
