,word,stem
0,Deciding,decid
1,change,chang
2,oil,oil
3,may,may
4,bad,bad
5,call,call
6,I,I
7,even,even
8,done,done
9,yet,yet
10,After,after
11,calling,call
12,around,around
13,four,four
14,different,differ
15,shops,shop
16,area,area
17,decided,decid
18,The,the
19,cheapest,cheapest
20,found,found
21,25,25
22,place,place
23,trust,trust
24,ran,ran
25,Napa,napa
26,auto,auto
27,parts,part
28,purchased,purchas
29,six,six
30,quarts,quart
31,Mobil,mobil
32,1,1
33,filter,filter
34,wrench,wrench
35,funnel,funnel
36,shop,shop
37,rags,rag
38,wheel,wheel
39,ramps,ramp
40,70,70
41,initial,initi
42,costs,cost
43,estimate,estim
44,31,31
45,per,per
46,additional,addit
47,means,mean
48,going,go
49,spend,spend
50,money,money
51,Granted,grant
52,prices,price
53,quoted,quot
54,synthetic,synthet
55,guess,guess
56,respectable,respect
57,nah,nah
58,screwed,screw
